Código IBGE do Município;Sigla da Unidade da Federação;População residente, Homens, Rural, 0 a 4 anos;População residente, Homens, Rural, 5 a 9 anos;População residente, Homens, Rural, 10 a 14 anos;População residente, Homens, Rural, 15 a 19 anos;População residente, Homens, Rural, 20 a 24 anos;População residente, Homens, Rural, 25 a 29 anos;População residente, Homens, Rural, 30 a 39 anos;População residente, Homens, Rural, 40 a 49 anos;População residente, Homens, Rural, 50 a 59 anos;População residente, Homens, Rural, 60 a 69 anos;População residente, Homens, Rural, 70 anos ou mais;População residente, Homens, Urbana, 0 a 4 anos;População residente, Homens, Urbana, 5 a 9 anos;População residente, Homens, Urbana, 10 a 14 anos;População residente, Homens, Urbana, 15 a 19 anos;População residente, Homens, Urbana, 20 a 24 anos;População residente, Homens, Urbana, 25 a 29 anos;População residente, Homens, Urbana, 30 a 39 anos;População residente, Homens, Urbana, 40 a 49 anos;População residente, Homens, Urbana, 50 a 59 anos;População residente, Homens, Urbana, 60 a 69 anos;População residente, Homens, Urbana, 70 anos ou mais;População residente, Mulheres, Rural, 0 a 4 anos;População residente, Mulheres, Rural, 5 a 9 anos;População residente, Mulheres, Rural, 10 a 14 anos;População residente, Mulheres, Rural, 15 a 19 anos;População residente, Mulheres, Rural, 20 a 24 anos;População residente, Mulheres, Rural, 25 a 29 anos;População residente, Mulheres, Rural, 30 a 39 anos;População residente, Mulheres, Rural, 40 a 49 anos;População residente, Mulheres, Rural, 50 a 59 anos;População residente, Mulheres, Rural, 60 a 69 anos;População residente, Mulheres, Rural, 70 anos ou mais;População residente, Mulheres, Urbana, 0 a 4 anos;População residente, Mulheres, Urbana, 5 a 9 anos;População residente, Mulheres, Urbana, 10 a 14 anos;População residente, Mulheres, Urbana, 15 a 19 anos;População residente, Mulheres, Urbana, 20 a 24 anos;População residente, Mulheres, Urbana, 25 a 29 anos;População residente, Mulheres, Urbana, 30 a 39 anos;População residente, Mulheres, Urbana, 40 a 49 anos;População residente, Mulheres, Urbana, 50 a 59 anos;População residente, Mulheres, Urbana, 60 a 69 anos;População residente, Mulheres, Urbana, 70 anos ou mais;Total Homens;Total Mulheres;Total
311470;MG;0,021126761;0,018192488;0,028169014;0,018192488;0,011737089;0,018192488;0,035798122;0,042253521;0,039906103;0,020539906;0,022887324;0,044600939;0,052230047;0,066901408;0,056338028;0,051643192;0,045774648;0,095070423;0,099178404;0,091549296;0,063380282;0,056338028;0,018779343;0,025821596;0,021126761;0,01584507;0,009389671;0,023474178;0,032276995;0,035798122;0,035211268;0,012323944;0,01056338;0,03814554;0,039906103;0,062793427;0,048122066;0,064553991;0,052230047;0,096830986;0,103286385;0,083333333;0,061032864;0,069835681;1704;1637;3341
311480;MG;0,022649573;0,033333333;0,03974359;0,047435897;0,031623932;0,035470085;0,054700855;0,084188034;0,062820513;0,046153846;0,035042735;0,020512821;0,021794872;0,044017094;0,041025641;0,046153846;0,037606838;0,06965812;0,078632479;0,066666667;0,041880342;0,038888889;0,022222222;0,024786325;0,041452991;0,042735043;0,032478632;0,018803419;0,05;0,078205128;0,047863248;0,027777778;0,025641026;0,018376068;0,035897436;0,02991453;0,044444444;0,041880342;0,036324786;0,079059829;0,077777778;0,072222222;0,046581197;0,052136752;2340;2215;4555
311490;MG;0,032090199;0,040763226;0,056374675;0,04509974;0,040763226;0,042497832;0,09019948;0,063313096;0,048568951;0,031222897;0,027753686;0,025151778;0,033824805;0,034692108;0,040763226;0,039028621;0,049436253;0,068516912;0,065047702;0,040763226;0,044232437;0,039895924;0,026886383;0,039028621;0,032090199;0,037294016;0,027753686;0,038161318;0,08065915;0,062445794;0,046834345;0,040763226;0,024284475;0,032090199;0,026886383;0,042497832;0,03555941;0,039028621;0,040763226;0,075455334;0,071986123;0,046834345;0,044232437;0,036426713;1153;1093;2246
311500;MG;0,030124427;0,02292076;0,0340537;0,02292076;0,022265881;0,019646365;0,058284217;0,073346431;0,041912246;0,039292731;0,030779306;0,039292731;0,032089064;0,050425671;0,041257367;0,047151277;0,05108055;0,101506221;0,072036673;0,068762279;0,053045187;0,047806156;0,018991487;0,028814669;0,02292076;0,016371971;0,020301244;0,026195154;0,048461035;0,043222004;0,038637852;0,021611002;0,015717092;0,0340537;0,035363458;0,044531762;0,048461035;0,042567125;0,031434185;0,089063523;0,081859856;0,060248854;0,0681074;0,034708579;1527;1331;2858
311510;MG;0,015227273;0,01375;0,021704545;0,015227273;0,012613636;0,014204545;0,032727273;0,028068182;0,026931818;0,0125;0,010113636;0,046477273;0,061022727;0,061590909;0,071136364;0,066136364;0,062727273;0,108295455;0,10375;0,096136364;0,067954545;0,051704545;0,014886364;0,016931818;0,015113636;0,012727273;0,011136364;0,010909091;0,029886364;0,022272727;0,014090909;0,003863636;0,007272727;0,042840909;0,054204545;0,064886364;0,077727273;0,060454545;0,060681818;0,109318182;0,106136364;0,106022727;0,073977273;0,063295455;8800;8612;17412
311520;MG;0,017450315;0,021812894;0,023267087;0,027144935;0,016480853;0,021812894;0,048957828;0,053805138;0,03005332;0,015996122;0,029083858;0,031507513;0,047503635;0,067862336;0,064953951;0,069316529;0,055744062;0,09936985;0,095007271;0,071255453;0,050412021;0,041202133;0,01502666;0,01987397;0,029568589;0,024236549;0,020843432;0,01987397;0,046534174;0,031992244;0,02472128;0,014541929;0,01017935;0,040717402;0,043625788;0,055744062;0,049442559;0,056713524;0,051381483;0,098885119;0,099854581;0,063984489;0,059137179;0,03974794;2063;1891;3954
311530;MG;0,001636661;0,002571896;0,002601122;0,004237783;0,003507131;0,003302549;0,006605097;0,008592471;0,005056114;0,006020575;0,001636661;0,053396072;0,064063596;0,07540332;0,082066869;0,077712181;0,075374094;0,140723638;0,144756839;0,11804419;0,06792144;0,054769698;0,002133505;0,001022913;0,004734627;0,003682488;0,002250409;0,001928922;0,005815993;0,005436053;0,005991349;0,002133505;0,002951835;0,051642506;0,064326631;0,074701894;0,077039981;0,071866963;0,084784896;0,146773439;0,15013444;0,11857026;0,082622165;0,078238251;34216;35543;69759
311535;MG;0,008375209;0,010887772;0,013819095;0,013400335;0,012562814;0,00921273;0,012981575;0,02638191;0,015075377;0,012981575;0,005443886;0,060720268;0,074958124;0,090033501;0,074120603;0,069514238;0,065326633;0,159128978;0,112646566;0,074539363;0,042294807;0,03559464;0,005443886;0,00921273;0,005025126;0,013400335;0,005443886;0,005443886;0,012144054;0,021356784;0,00921273;0,013400335;0,012562814;0,064907873;0,070770519;0,092964824;0,075376884;0,074539363;0,076214405;0,164991625;0,112646566;0,092964824;0,051507538;0,039782245;2388;2458;4846
311540;MG;0,033522727;0,052840909;0,064204545;0,064772727;0,051704545;0,042613636;0,089204545;0,082386364;0,057386364;0,032954545;0,031818182;0,027840909;0,023863636;0,0375;0,036931818;0,034659091;0,039772727;0,060795455;0,044886364;0,038068182;0,038068182;0,014204545;0,039772727;0,050568182;0,055681818;0,053409091;0,036363636;0,040340909;0,077272727;0,057954545;0,0625;0,0375;0,039204545;0,024431818;0,022727273;0,033522727;0,046022727;0,053409091;0,044886364;0,057954545;0,048863636;0,028977273;0,031818182;0,022727273;1760;1700;3460
311545;MG;0,069580731;0,084151056;0,103181683;0,087719298;0,068986024;0,052928933;0,084151056;0,083258995;0,055010407;0,04014273;0,033303598;0,026464466;0,017246506;0,017841213;0,030627416;0,021706809;0,020517395;0,035087719;0,026167113;0,024382991;0,01338091;0,00416295;0,057389236;0,079690752;0,089206066;0,083853702;0,061254832;0,054118347;0,091287541;0,064525721;0,062146893;0,041926851;0,043413619;0,024382991;0,024085638;0,023788284;0,026464466;0,027059173;0,01843592;0,033006244;0,035087719;0,024680345;0,010704728;0,017841213;3363;3344;6707
311547;MG;0,034259612;0,043776171;0,047963456;0,051008755;0,034640274;0,030072326;0,049486106;0,054434716;0,043395508;0,020936429;0,017129806;0,049486106;0,052150742;0,070422535;0,05824134;0,041111534;0,039588885;0,086029692;0,07118386;0,047963456;0,0323563;0,024362391;0,026646365;0,030833651;0,042253521;0,041111534;0,028549676;0,029691663;0,053673392;0,044537495;0,036924248;0,030072326;0,017891131;0,031214313;0,045679482;0,054434716;0,063570613;0,048344119;0,039588885;0,07765512;0,085649029;0,047963456;0,036543586;0,028930339;2627;2474;5101
311550;MG;#VALUE!;0,00123492;0,002089864;0,003514772;0,003514772;#VALUE!;0,002089864;0,001709889;0,005889617;0,001804883;0,000759951;0,058801178;0,072575283;0,084449511;0,084829486;0,069915455;0,07969982;0,141255818;0,134416263;0,110477819;0,072480289;0,068490548;0,002089864;#VALUE!;0,001424907;0,002184858;0,001329914;0,003514772;0,001424907;0,004274722;0,00199487;0,002089864;9,49938E-05;0,055476394;0,069060511;0,0784649;0,082359647;0,073240239;0,07922485;0,14800038;0,144675596;0,13061651;0,093093949;0,087299326;10527;11179;21706
311560;MG;0,007949126;0,0063593;0,007949126;0,023847377;0,004769475;0,012718601;0,036565978;0,019077901;0,019077901;0,022257552;0,009538951;0,034976153;0,06836248;0,084260731;0,079491256;0,042925278;0,030206677;0,131955485;0,116057234;0,098569157;0,076311606;0,066772655;0,0063593;0,011128776;0,009538951;0,004769475;0,009538951;0,012718601;0,020667727;0,009538951;0,012718601;0,011128776;0,00317965;0,038155803;0,058823529;0,076311606;0,049284579;0,06200318;0,073131955;0,092209857;0,101748808;0,108108108;0,050874404;0,103338633;629;582;1211
311570;MG;0,009996971;0,007876401;0,012723417;0,021205695;0,014843987;0,014843987;0,021508634;0,024538019;0,019085126;0,026658588;0,014843987;0,057861254;0,068464102;0,073916995;0,063314147;0,060890639;0,050893669;0,122387155;0,112996062;0,087852166;0,058164193;0,055134808;0,011814602;0,013026356;0,012420479;0,015752802;0,00605877;0,013632233;0,02635565;0,019085126;0,01817631;0,019085126;0,013632233;0,048470161;0,062405332;0,078461072;0,075734626;0,065434717;0,06270827;0,123598909;0,126022417;0,104210845;0,065434717;0,069978794;3301;3471;6772
311580;MG;0,004760998;0,008188916;0,007808037;0,005332318;0,007998476;0,008569796;0,013902114;0,014854313;0,011426395;0,011045515;0,005903637;0,057893735;0,059036374;0,076937726;0,070462769;0,082270044;0,065892211;0,134450581;0,123214626;0,095600838;0,06817749;0,066273091;0,001523519;0,010093316;0,006094077;0,009902876;0,007427157;0,007617597;0,015044753;0,006855837;0,011045515;0,005522758;#VALUE!;0,058084174;0,056179775;0,06912969;0,070081889;0,071034089;0,067034851;0,133688821;0,122452866;0,092934679;0,06779661;0,065701771;5251;5016;10267
311590;MG;0,020567376;0,021276596;0,025531915;0,029078014;0,005673759;0,019148936;0,035460993;0,077304965;0,044680851;0,029787234;0,028368794;0,034042553;0,045390071;0,065957447;0,058156028;0,060992908;0,05035461;0,086524823;0,082269504;0,081560284;0,04751773;0,05035461;0,014893617;0,024113475;0,029787234;0,017730496;0,023404255;0,016312057;0,042553191;0,055319149;0,033333333;0,019148936;0,018439716;0,026241135;0,044680851;0,062411348;0,061702128;0,045390071;0,042553191;0,082978723;0,10070922;0,087943262;0,073758865;0,056737589;1410;1382;2792
311600;MG;0,035626965;0,031784841;0,044708348;0,04051694;0,053440447;0,049598323;0,078239609;0,065316102;0,058330423;0,038071952;0,023402026;0,033880545;0,041914076;0,04400978;0,04051694;0,031086273;0,038071952;0,06776109;0,063220398;0,059727559;0,025847014;0,034928397;0,034579113;0,039119804;0,043311212;0,045057632;0,049249039;0,037373385;0,06252183;0,058679707;0,04750262;0,033531261;0,028641285;0,020957038;0,032832693;0,044708348;0,036674817;0,035626965;0,043311212;0,078588893;0,067062522;0,052043311;0,031086273;0,049249039;2863;2782;5645
311610;MG;0,050355848;0,081777897;0,077749429;0,080032228;0,073452397;0,046461662;0,080972204;0,05465288;0,040687525;0,031556331;0,017725258;0,031287767;0,022827984;0,042701759;0,039344703;0,038404727;0,042567477;0,048207332;0,03921042;0,031019202;0,014771049;0,01423392;0,051564388;0,071035316;0,083389284;0,084194978;0,060292735;0,045655969;0,078689405;0,062844098;0,047401638;0,031019202;0,023633678;0,028333557;0,029139251;0,033973412;0,046461662;0,044447428;0,034241977;0,049147308;0,04632738;0,035853364;0,025379347;0,02672217;7447;7743;15190
311615;MG;0,037437899;0,039567069;0,055890703;0,062633073;0,049325763;0,048793471;0,050212917;0,040631654;0,040631654;0,034244145;0,020759404;0,052696948;0,061568488;0,055713272;0,046309439;0,060858765;0,051100071;0,078246984;0,053406671;0,031937544;0,016323634;0,011710433;0,035663591;0,042228531;0,058907026;0,049503194;0,041873669;0,028034067;0,034953868;0,0420511;0,036018453;0,025904897;0,019517388;0,058374734;0,059084457;0,048793471;0,060326473;0,055180979;0,050035486;0,076117814;0,03761533;0,029453513;0,009581263;0,017920511;5636;5169;10805
311620;MG;0,024354244;0,033948339;0,04797048;0,042804428;0,03099631;0,03099631;0,070110701;0,082656827;0,058302583;0,036162362;0,014760148;0,039114391;0,042804428;0,028782288;0,033210332;0,048708487;0,036900369;0,062730627;0,067158672;0,068634686;0,052398524;0,046494465;0,041328413;0,02804428;0,056088561;0,049446494;0,050184502;0,026568266;0,055350554;0,085608856;0,047232472;0,026568266;0,020664207;0,034686347;0,04501845;0,044280443;0,029520295;0,041328413;0,036162362;0,081180812;0,068634686;0,061254613;0,065682657;0,060516605;1355;1430;2785
311630;MG;0,031371377;0,038840753;0,060352555;0,059157454;0,049895429;0,040035853;0,075291306;0,085150881;0,045712578;0,034060353;0,037346878;0,027786077;0,033164027;0,034956678;0,037346878;0,043023603;0,039438303;0,065730505;0,055870929;0,039438303;0,034060353;0,031968927;0,028383627;0,031670152;0,048999104;0,049895429;0,051688079;0,037645653;0,06662683;0,062145205;0,049596654;0,031072602;0,041529728;0,022109352;0,033164027;0,035554228;0,045115028;0,038243203;0,033462803;0,065730505;0,06423663;0,040932178;0,043919928;0,034359128;3347;3200;6547
311640;MG;0,01982286;0,025305778;0,037958667;0,03121046;0,037115141;0,032897512;0,056094475;0,060733868;0,085617883;0,051876845;0,027414593;0,039223956;0,051876845;0,044285112;0,056938001;0,04681569;0,045972164;0,07676086;0,066638549;0,048502741;0,031632223;0,025305778;0,027836356;0,037958667;0,035849852;0,032897512;0,020666385;0,021088148;0,042176297;0,052720371;0,060312105;0,038802193;0,013074652;0,047659216;0,039223956;0,051455082;0,048502741;0,053563897;0,055250949;0,086461409;0,056516238;0,040067482;0,022353437;0,032053986;2371;2173;4544
311650;MG;0,009334006;0,028506559;0,026488396;0,038597376;0,025983855;0,018163471;0,041372351;0,06407669;0,035822402;0,021947528;0,032542886;0,058526741;0,045408678;0,060040363;0,06382442;0,066599395;0,056508577;0,101160444;0,074419778;0,064328961;0,041876892;0,024470232;0,013370333;0,024974773;0,031029263;0,034561049;0,01135217;0,020181635;0,042633703;0,0290111;0,034308779;0,030776993;0,022956609;0,043390515;0,041372351;0,06382442;0,066599395;0,067103935;0,04641776;0,09863774;0,087537841;0,060797175;0,044147326;0,046922301;3964;3813;7777
311660;MG;0,017572007;0,012529605;0,018412407;0,016960807;0,011307205;0,015280006;0,036290015;0,02597601;0,02513561;0,014439606;0,016808007;0,044312018;0,062953625;0,060356024;0,073038429;0,077775231;0,072274429;0,145542058;0,103980442;0,076782031;0,040568416;0,031706013;0,008251203;0,010161204;0,013828406;0,009855604;0,009397204;0,010161204;0,031935213;0,02620521;0,016808007;0,013599205;0,009932004;0,05027122;0,068454427;0,073573229;0,071892429;0,073344029;0,060967224;0,14943846;0,108564443;0,063412025;0,04920162;0,039728016;13089;12683;25772
311670;MG;0,01043135;0,03495912;0,03157598;0,02621934;0,016633775;0,01409642;0,042853115;0,0436989;0,027910911;0,020862701;0,013532563;0,045108542;0,045390471;0,055821821;0,049337468;0,055257964;0,067098957;0,103185791;0,09980265;0,087679729;0,051029039;0,057513392;0,011559064;0,021426558;0,031012123;0,016915703;0,01043135;0,021990414;0,040879617;0,035522977;0,026501269;0,013532563;0,022272343;0,044262757;0,048209755;0,053566394;0,061460389;0,062306174;0,054976036;0,102621934;0,107132788;0,075556809;0,061742317;0,064279673;3547;3505;7052
311680;MG;0,051104664;0,066056684;0,067395671;0,05936175;0,050212006;0,039276947;0,079000223;0,062262888;0,051774158;0,044856059;0,025663914;0,027002901;0,027226066;0,045971881;0,042178085;0,043070743;0,035706316;0,060031243;0,056460611;0,027002901;0,016067842;0,022316447;0,046195046;0,052220486;0,058915421;0,063155546;0,049542513;0,050212006;0,060923901;0,059584914;0,053113144;0,038830618;0,033028342;0,031689355;0,033251506;0,045525552;0,04641821;0,045525552;0,020084802;0,077438072;0,042178085;0,040615934;0,034590493;0,031019862;4481;4544;9025
311690;MG;0,040226273;0,024512885;0,042111879;0,027655563;0,025769956;0,052168448;0,077938404;0,080452546;0,065996229;0,043997486;0,027655563;0,027655563;0,043997486;0,027027027;0,042740415;0,062225016;0,058453803;0,076052797;0,066624764;0,041483344;0,029541169;0,015713388;0,032683847;0,035197989;0,025769956;0,025769956;0,027655563;0,027655563;0,071653048;0,079195475;0,038340666;0,027027027;0,019484601;0,05468259;0,033940918;0,046511628;0,042740415;0,045254557;0,043997486;0,050911376;0,055939661;0,039597737;0,018856065;0,024512885;1591;1380;2971
311700;MG;0,039289941;0,047100592;0,055147929;0,05964497;0,044733728;0,040236686;0,069349112;0,067692308;0,067455621;0,050177515;0,046153846;0,027928994;0,038106509;0,047100592;0,047573964;0,032426036;0,030059172;0,050650888;0,060118343;0,03147929;0,021301775;0,026272189;0,042366864;0,04591716;0,049940828;0,065088757;0,038106509;0,036686391;0,048994083;0,064378698;0,057751479;0,049704142;0,038816568;0,025798817;0,036449704;0,052307692;0,039053254;0,031715976;0,026745562;0,070769231;0,045207101;0,035739645;0,029349112;0,033372781;4225;4074;8299
311710;MG;0,03713316;0,039528848;0,027550409;0,027949691;0,027151128;0,031143941;0,067079257;0,050309443;0,038530645;0,023357956;0,014174486;0,030545019;0,04012777;0,052106209;0,049710521;0,054701537;0,048712318;0,085046916;0,091036135;0,073068477;0,044320224;0,046715911;0,037931723;0,028748253;0,033739269;0,028548612;0,029147534;0,025953284;0,054901178;0,035136754;0,040327411;0,014573767;0,009582751;0,033739269;0,042523458;0,041525255;0,052106209;0,05250549;0,046516271;0,086644041;0,089239369;0,069874226;0,051108006;0,056099022;5009;4811;9820
311720;MG;0,021117166;0,03746594;0,040871935;0,042915531;0,036103542;0,042234332;0,065395095;0,072207084;0,061989101;0,02520436;0,034059946;0,045640327;0,027929155;0,039509537;0,036784741;0,041553134;0,048365123;0,080381471;0,081743869;0,059264305;0,029291553;0,029972752;0,019754768;0,017029973;0,038828338;0,027247956;0,017029973;0,027247956;0,061989101;0,059264305;0,033378747;0,03746594;0,027247956;0,026566757;0,036784741;0,03133515;0,034741144;0,058583106;0,039509537;0,081743869;0,065395095;0,060626703;0,040190736;0,030653951;1468;1281;2749
311730;MG;0,007386505;0,009876338;0,009627355;0,005145655;0,007220516;0,011868205;0,015685949;0,013611088;0,010540294;0,006805544;0,002489833;0,070047307;0,067474479;0,074694995;0,078595734;0,099510333;0,091957839;0,148145074;0,118018093;0,078014773;0,044153042;0,029131048;0,008465433;0,006390572;0,008631422;0,003070794;0,003983733;0,00672255;0,014524027;0,013860071;0,007884472;0,0029878;0,0029878;0,066644535;0,066644535;0,072454146;0,077101834;0,087144161;0,080919578;0,130218275;0,103079094;0,072786123;0,040999253;0,035023653;12049;10995;23044
311740;MG;0,039250669;0,049955397;0,05396967;0,06690455;0,043264942;0,04103479;0,110615522;0,103033006;0,078501338;0,060660125;0,033898305;0,028991971;0,017395183;0,024531668;0,01293488;0,022747547;0,025869759;0,038358608;0,046833185;0,045049063;0,020071365;0,036128457;0,044157003;0,056645852;0,054861731;0,032114184;0,036128457;0,053077609;0,097234612;0,087867975;0,061552186;0,05396967;0,049063336;0,014719001;0,021409456;0,017395183;0,04058876;0,033006244;0,024531668;0,049063336;0,049509367;0,038804639;0,02720785;0,044603033;2242;2214;4456
311750;MG;0,032096846;0,025211017;0,032541093;0,033318525;0,026432697;0,023100844;0,048756108;0,034762328;0,031985784;0,028653932;0,022434474;0,044091515;0,068858285;0,070524211;0,076632608;0,060195469;0,053087517;0,081963572;0,079520213;0,06408263;0,034762328;0,026988005;0,0203243;0,028320746;0,031319414;0,027099067;0,01710351;0,016992448;0,033318525;0,028987117;0,03365171;0,024877832;0,02476677;0,052865393;0,057418925;0,072412261;0,072523323;0,058529542;0,049977788;0,089737894;0,086961351;0,058418481;0,042869836;0,060528654;9004;8905;17909
311760;MG;0,028248588;0,04519774;0,05047081;0,04519774;0,043314501;0,05386064;0,097928437;0,088512241;0,079096045;0,05047081;0,043314501;0,037664783;0,025612053;0,032768362;0,035028249;0,039171375;0,02259887;0,056120527;0,042937853;0,033521657;0,022222222;0,026741996;0,033898305;0,041431262;0,039548023;0,033898305;0,039171375;0,044067797;0,077966102;0,082862524;0,065160075;0,051977401;0,047080979;0,021845574;0,03126177;0,035781544;0,043314501;0,031638418;0,032391714;0,054990584;0,05386064;0,028625235;0,028625235;0,022975518;2655;2502;5157
311770;MG;0,010891241;0,012885412;0,006442706;0,014879583;0,009510661;0,003681546;0,022549471;0,018254333;0,01641356;0,005982513;0,003988342;0,060898911;0,065194048;0,086209541;0,074091118;0,072863936;0,071329959;0,116889093;0,116889093;0,092959043;0,065961037;0,051234852;0,009050468;0,014265992;0,009970854;0,008283479;0,011044639;0,008130081;0,015493174;0,015493174;0,005829115;0,005522319;0,000766989;0,058137751;0,066267832;0,087129928;0,078386256;0,064580457;0,069949379;0,118729867;0,111826967;0,092192054;0,066267832;0,06918239;6519;6431;12950
311780;MG;0,015442561;0,012052731;0,022033898;0,019962335;0,012617702;0,015819209;0,035781544;0,039171375;0,031073446;0,014689266;0,010734463;0,055555556;0,060263653;0,064218456;0,07212806;0,068926554;0,066666667;0,121845574;0,099811676;0,080225989;0,04086629;0,040112994;0,018455744;0,016195857;0,023917137;0,016572505;0,005084746;0,018832392;0,030508475;0,033145009;0,013370998;0,016384181;0,004708098;0,051412429;0,056308851;0,066101695;0,066478343;0,078154426;0,054048964;0,110357815;0,102071563;0,08173258;0,055367232;0,036723164;5310;5076;10386
311783;MG;0,048821082;0,069070735;0,084882108;0,090707351;0,062413315;0,05631068;0,090984743;0,073509015;0,061026352;0,049375867;0,041054092;0,021359223;0,027461859;0,026907074;0,025797503;0,024687933;0,018030513;0,035783634;0,029126214;0,024133148;0,021914008;0,016643551;0,045769764;0,073786408;0,085714286;0,081276006;0,058807212;0,050485437;0,083495146;0,073786408;0,059916782;0,045492372;0,052149792;0,016920943;0,024133148;0,028848821;0,026074896;0,021081831;0,021081831;0,031345354;0,021914008;0,027184466;0,021914008;0,018585298;3605;3496;7101
311787;MG;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;0,062927497;0,081395349;0,093365253;0,093365253;0,081737346;0,082763338;0,167578659;0,142270862;0,098153215;0,052667579;0,04377565;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;0,054719562;0,067373461;0,09370725;0,096785226;0,084473324;0,086867305;0,187414501;0,139876881;0,103625171;0,060191518;0,055403557;2924;3013;5937
311790;MG;0,009250694;0,014061055;0,021091582;0,015726179;0,021831637;0,017761332;0,049398705;0,046253469;0,035152636;0,034042553;0,014616096;0,052173913;0,054024052;0,05346901;0,056984274;0,054949121;0,070305273;0,111748381;0,101757632;0,079185939;0,045883441;0,040333025;0,009805735;0,013876041;0,015171138;0,016651249;0,014986124;0,01239593;0,034227567;0,027752081;0,036817761;0,020721554;0,020351526;0,036817761;0,044218316;0,05439408;0,056244218;0,056429232;0,06827012;0,115263645;0,11026827;0,079555967;0,049583719;0,043108233;5405;5064;10469
311800;MG;0,001048922;0,002097843;0,00268524;0,001090879;0,001762188;0,001552404;0,003818075;0,002097843;0,004405471;0,003524377;0,003188722;0,06511706;0,070109927;0,086431149;0,092137283;0,094570781;0,093395989;0,147730133;0,139800285;0,102039104;0,048166485;0,03322984;0,002853067;0,003776118;0,001636318;0,00134262;0,000377612;0,002559369;0,003860032;0,002769153;0,003398506;0,002097843;0,001888059;0,065200973;0,067676429;0,084627003;0,091465973;0,088738777;0,092389024;0,155240413;0,148401443;0,106654359;0,058991357;0,049802803;23834;24686;48520
311810;MG;0,033830044;0,0583971;0,064840918;0,059202578;0,042287555;0,034232783;0,051550544;0,045912203;0,039065646;0,04389851;0,026983488;0,038260169;0,041884817;0,047523157;0,049134112;0,03221909;0,039065646;0,089005236;0,053564237;0,048328635;0,027788965;0,033024567;0,027788965;0,040273862;0,049939589;0,056786146;0,029802658;0,029802658;0,049536851;0,054772453;0,041884817;0,030608135;0,03221909;0,033024567;0,045912203;0,053966975;0,053161498;0,040273862;0,040676601;0,074103907;0,053161498;0,053161498;0,048731373;0,051550544;2483;2461;4944
311820;MG;0,005731523;0,009954751;0,011161388;0,011161388;0,006033183;0,014781297;0,021116139;0,019306184;0,018401207;0,008446456;0,013574661;0,051282051;0,068174962;0,066063348;0,082956259;0,074811463;0,0760181;0,126395173;0,116138763;0,096229261;0,05852187;0,043740573;0,00693816;0,007843137;0,008144796;0,009954751;0,008446456;0,005731523;0,025339367;0,017496229;0,014781297;0,009653092;0,00361991;0,060633484;0,061840121;0,067269985;0,068778281;0,067873303;0,073001508;0,117043741;0,111312217;0,096832579;0,071794872;0,054298643;3315;3211;6526
311830;MG;0,00230566;0,003600376;0,0049483;0,004717734;0,003866414;0,004345281;0,007023394;0,007236224;0,004327546;0,001667169;0,002642641;0,063600731;0,064789032;0,07716865;0,083464874;0,092776191;0,092456946;0,145983718;0,130571271;0,109181846;0,058457336;0,034868666;0,003405282;0,005728677;0,004664527;0,003227923;0,004487168;0,00294415;0,007041129;0,006083394;0,003972829;0,002021886;0,002784527;0,059060355;0,062944505;0,074348651;0,081194686;0,089335438;0,091286381;0,153432772;0,152191263;0,122412784;0,072379973;0,061490165;56383;60129;116512
311840;MG;0,014879568;0,01515856;0,02343532;0,022505347;0,017483493;0,014879568;0,032921045;0,026132242;0,031433088;0,018413466;0,010880684;0,060169255;0,064912118;0,078489724;0,073188878;0,061750209;0,054217428;0,102576025;0,099414117;0,071793918;0,050869525;0,05449642;0,013577606;0,021668372;0,015623547;0,017762485;0,017297498;0,011345671;0,028643169;0,030224124;0,022598345;0,014972566;0,00967172;0,052822468;0,060820236;0,080163675;0,071328931;0,066307077;0,067144053;0,122942435;0,110201804;0,095694225;0,070584953;0,067051056;10753;11489;22242
311850;MG;0,028153153;0,039414414;0,040540541;0,032657658;0,037162162;0,021396396;0,065315315;0,074324324;0,057432432;0,045045045;0,036036036;0,032657658;0,03490991;0,041666667;0,043918919;0,024774775;0,048423423;0,06981982;0,073198198;0,066441441;0,036036036;0,050675676;0,021396396;0,040540541;0,031531532;0,036036036;0,024774775;0,023648649;0,065315315;0,057432432;0,029279279;0,040540541;0,027027027;0,029279279;0,025900901;0,052927928;0,052927928;0,045045045;0,03490991;0,056306306;0,068693694;0,067567568;0,056306306;0,057432432;888;839;1727
311860;MG;9,22137E-05;0,000437161;0,00031421;0,000546452;0,000362024;#VALUE!;0,000689895;0,000546452;0,000519129;0,00021175;#VALUE!;0,068740224;0,071206087;0,083135814;0,085164516;0,096421424;0,100892083;0,174038074;0,136595878;0,098556001;0,050451164;0,031079447;0,000297133;0,000286887;0,000396178;0,000150274;0,00010246;0,000215165;0,000720633;0,000799186;0,000201504;#VALUE!;8,19678E-05;0,065690339;0,070526438;0,081950696;0,085591432;0,096742464;0,104566971;0,180301778;0,149656077;0,11446458;0,063770927;0,044429948;292798;310642;603440
